permno,adate,qdate,public_date,bm,TICKER
10318,2015-12-31,2016-03-31,2016-06-30,0.290,BCPC
10318,2015-12-31,2016-03-31,2016-07-31,0.290,BCPC
10318,2015-12-31,2016-06-30,2016-08-31,0.309,BCPC
10318,2015-12-31,2016-06-30,2016-09-30,0.309,BCPC
10318,2015-12-31,2016-06-30,2016-10-31,0.309,BCPC
10318,2015-12-31,2016-09-30,2016-11-30,0.245,BCPC
10318,2015-12-31,2016-09-30,2016-12-31,0.245,BCPC
10318,2015-12-31,2016-09-30,2017-01-31,0.245,BCPC
10318,2016-12-31,2016-12-31,2017-02-28,0.223,BCPC
10318,2016-12-31,2016-12-31,2017-03-31,0.223,BCPC
10318,2016-12-31,2016-12-31,2017-04-30,0.223,BCPC
10318,2016-12-31,2017-03-31,2017-05-31,0.234,BCPC
10318,2016-12-31,2017-03-31,2017-06-30,0.234,BCPC
10318,2016-12-31,2017-03-31,2017-07-31,0.234,BCPC
10318,2016-12-31,2017-06-30,2017-08-31,0.258,BCPC
10318,2016-12-31,2017-06-30,2017-09-30,0.258,BCPC
10318,2016-12-31,2017-06-30,2017-10-31,0.258,BCPC
10318,2016-12-31,2017-09-30,2017-11-30,0.255,BCPC
10318,2016-12-31,2017-09-30,2017-12-31,0.255,BCPC
10318,2016-12-31,2017-09-30,2018-01-31,0.255,BCPC
10318,2017-12-31,2017-12-31,2018-02-28,0.258,BCPC
10318,2017-12-31,2017-12-31,2018-03-31,0.258,BCPC
10318,2017-12-31,2017-12-31,2018-04-30,0.258,BCPC
10318,2017-12-31,2018-03-31,2018-05-31,0.262,BCPC
10318,2017-12-31,2018-03-31,2018-06-30,0.262,BCPC
10318,2017-12-31,2018-03-31,2018-07-31,0.262,BCPC
10318,2017-12-31,2018-06-30,2018-08-31,0.225,BCPC
10318,2017-12-31,2018-06-30,2018-09-30,0.225,BCPC
10318,2017-12-31,2018-06-30,2018-10-31,0.225,BCPC
10318,2017-12-31,2018-09-30,2018-11-30,0.203,BCPC
10318,2017-12-31,2018-09-30,2018-12-31,0.203,BCPC
10318,2017-12-31,2018-09-30,2019-01-31,0.203,BCPC
10318,2018-12-31,2018-12-31,2019-02-28,0.291,BCPC
10318,2018-12-31,2018-12-31,2019-03-31,0.291,BCPC
10318,2018-12-31,2018-12-31,2019-04-30,0.291,BCPC
10318,2018-12-31,2019-03-31,2019-05-31,0.252,BCPC
10318,2018-12-31,2019-03-31,2019-06-30,0.252,BCPC
10318,2018-12-31,2019-03-31,2019-07-31,0.252,BCPC
10318,2018-12-31,2019-06-30,2019-08-31,0.244,BCPC
10318,2018-12-31,2019-06-30,2019-09-30,0.244,BCPC
10318,2018-12-31,2019-06-30,2019-10-31,0.244,BCPC
10318,2018-12-31,2019-09-30,2019-11-30,0.248,BCPC
10318,2018-12-31,2019-09-30,2019-12-31,0.248,BCPC
10318,2018-12-31,2019-09-30,2020-01-31,0.248,BCPC
10318,2019-12-31,2019-12-31,2020-02-29,0.244,BCPC
10318,2019-12-31,2019-12-31,2020-03-31,0.244,BCPC
10318,2019-12-31,2019-12-31,2020-04-30,0.244,BCPC
10318,2019-12-31,2020-03-31,2020-05-31,0.258,BCPC
10318,2019-12-31,2020-03-31,2020-06-30,0.258,BCPC
10318,2019-12-31,2020-03-31,2020-07-31,0.258,BCPC
10318,2019-12-31,2020-06-30,2020-08-31,0.277,BCPC
10318,2019-12-31,2020-06-30,2020-09-30,0.277,BCPC
10318,2019-12-31,2020-06-30,2020-10-31,0.277,BCPC
10318,2019-12-31,2020-09-30,2020-11-30,0.278,BCPC
10318,2019-12-31,2020-09-30,2020-12-31,0.278,BCPC
10318,2019-12-31,2020-09-30,2021-01-31,0.278,BCPC
10318,2020-12-31,2020-12-31,2021-02-28,0.236,BCPC
10318,2020-12-31,2020-12-31,2021-03-31,0.236,BCPC
10318,2020-12-31,2020-12-31,2021-04-30,0.236,BCPC
10318,2020-12-31,2021-03-31,2021-05-31,0.221,BCPC
10318,2020-12-31,2021-03-31,2021-06-30,0.221,BCPC
10318,2020-12-31,2021-03-31,2021-07-31,0.221,BCPC
10318,2020-12-31,2021-06-30,2021-08-31,0.217,BCPC
10318,2020-12-31,2021-06-30,2021-09-30,0.217,BCPC
10318,2020-12-31,2021-06-30,2021-10-31,0.217,BCPC
10318,2020-12-31,2021-09-30,2021-11-30,0.200,BCPC
10318,2020-12-31,2021-09-30,2021-12-31,0.200,BCPC
10318,2020-12-31,2021-09-30,2022-01-31,0.200,BCPC
10318,2021-12-31,2021-12-31,2022-02-28,0.170,BCPC
10318,2021-12-31,2021-12-31,2022-03-31,0.170,BCPC
10318,2021-12-31,2021-12-31,2022-04-30,0.170,BCPC
10318,2021-12-31,2022-03-31,2022-05-31,0.210,BCPC
10318,2021-12-31,2022-03-31,2022-06-30,0.210,BCPC
10318,2021-12-31,2022-03-31,2022-07-31,0.210,BCPC
10318,2021-12-31,2022-06-30,2022-08-31,0.235,BCPC
10318,2021-12-31,2022-06-30,2022-09-30,0.235,BCPC
10318,2021-12-31,2022-06-30,2022-10-31,0.235,BCPC
10318,2021-12-31,2022-09-30,2022-11-30,0.249,BCPC
10318,2021-12-31,2022-09-30,2022-12-31,0.249,BCPC
10516,1999-06-30,1999-09-30,2000-01-31,0.930,ADM
10516,1999-06-30,1999-12-31,2000-02-29,0.919,ADM
10516,1999-06-30,1999-12-31,2000-03-31,0.919,ADM
10516,1999-06-30,1999-12-31,2000-04-30,0.919,ADM
10516,1999-06-30,2000-03-31,2000-05-31,1.070,ADM
10516,1999-06-30,2000-03-31,2000-06-30,1.070,ADM
10516,1999-06-30,2000-03-31,2000-07-31,1.070,ADM
10516,2000-06-30,2000-06-30,2000-08-31,1.129,ADM
10516,2000-06-30,2000-06-30,2000-09-30,1.129,ADM
10516,2000-06-30,2000-06-30,2000-10-31,1.129,ADM
10516,2000-06-30,2000-09-30,2000-11-30,1.232,ADM
10516,2000-06-30,2000-09-30,2000-12-31,1.232,ADM
10516,2000-06-30,2000-09-30,2001-01-31,1.232,ADM
10516,2000-06-30,2000-12-31,2001-02-28,0.741,ADM
10516,2000-06-30,2000-12-31,2001-03-31,0.741,ADM
10516,2000-06-30,2000-12-31,2001-04-30,0.741,ADM
10516,2000-06-30,2001-03-31,2001-05-31,0.819,ADM
10516,2000-06-30,2001-03-31,2001-06-30,0.819,ADM
10516,2000-06-30,2001-03-31,2001-07-31,0.819,ADM
10516,2001-06-30,2001-06-30,2001-08-31,0.847,ADM
10516,2001-06-30,2001-06-30,2001-09-30,0.847,ADM
10516,2001-06-30,2001-06-30,2001-10-31,0.847,ADM
10516,2001-06-30,2001-09-30,2001-11-30,0.846,ADM
10516,2001-06-30,2001-09-30,2001-12-31,0.846,ADM
10516,2001-06-30,2001-09-30,2002-01-31,0.846,ADM
10516,2001-06-30,2001-12-31,2002-02-28,0.754,ADM
10516,2001-06-30,2001-12-31,2002-03-31,0.754,ADM
10516,2001-06-30,2001-12-31,2002-04-30,0.754,ADM
10516,2001-06-30,2002-03-31,2002-05-31,0.784,ADM
10516,2001-06-30,2002-03-31,2002-06-30,0.784,ADM
10516,2001-06-30,2002-03-31,2002-07-31,0.784,ADM
10516,2002-06-30,2002-06-30,2002-08-31,0.920,ADM
10516,2002-06-30,2002-06-30,2002-09-30,0.920,ADM
10516,2002-06-30,2002-06-30,2002-10-31,0.920,ADM
10516,2002-06-30,2002-09-30,2002-11-30,0.905,ADM
10516,2002-06-30,2002-09-30,2002-12-31,0.905,ADM
10516,2002-06-30,2002-09-30,2003-01-31,0.905,ADM
10516,2002-06-30,2002-12-31,2003-02-28,0.934,ADM
10516,2002-06-30,2002-12-31,2003-03-31,0.934,ADM
10516,2002-06-30,2002-12-31,2003-04-30,0.934,ADM
10516,2002-06-30,2003-03-31,2003-05-31,1.077,ADM
10516,2002-06-30,2003-03-31,2003-06-30,1.077,ADM
10516,2002-06-30,2003-03-31,2003-07-31,1.077,ADM
10516,2003-06-30,2003-06-30,2003-08-31,0.917,ADM
10516,2003-06-30,2003-06-30,2003-09-30,0.917,ADM
10516,2003-06-30,2003-06-30,2003-10-31,0.917,ADM
10516,2003-06-30,2003-09-30,2003-11-30,0.921,ADM
10516,2003-06-30,2003-09-30,2003-12-31,0.921,ADM
10516,2003-06-30,2003-09-30,2004-01-31,0.921,ADM
10516,2003-06-30,2003-12-31,2004-02-29,0.836,ADM
10516,2003-06-30,2003-12-31,2004-03-31,0.836,ADM
10516,2003-06-30,2003-12-31,2004-04-30,0.836,ADM
10516,2003-06-30,2004-03-31,2004-05-31,0.786,ADM
10516,2003-06-30,2004-03-31,2004-06-30,0.786,ADM
10516,2003-06-30,2004-03-31,2004-07-31,0.786,ADM
10516,2004-06-30,2004-06-30,2004-08-31,0.765,ADM
10516,2004-06-30,2004-06-30,2004-09-30,0.765,ADM
10516,2004-06-30,2004-06-30,2004-10-31,0.765,ADM
10516,2004-06-30,2004-09-30,2004-11-30,0.766,ADM
10516,2004-06-30,2004-09-30,2004-12-31,0.766,ADM
10516,2004-06-30,2004-09-30,2005-01-31,0.766,ADM
10516,2004-06-30,2004-12-31,2005-02-28,0.635,ADM
10516,2004-06-30,2004-12-31,2005-03-31,0.635,ADM
10516,2004-06-30,2004-12-31,2005-04-30,0.635,ADM
10516,2004-06-30,2005-03-31,2005-05-31,0.578,ADM
10516,2004-06-30,2005-03-31,2005-06-30,0.578,ADM
10516,2004-06-30,2005-03-31,2005-07-31,0.578,ADM
10516,2005-06-30,2005-06-30,2005-08-31,0.663,ADM
10516,2005-06-30,2005-06-30,2005-09-30,0.663,ADM
10516,2005-06-30,2005-06-30,2005-10-31,0.663,ADM
10516,2005-06-30,2005-09-30,2005-11-30,0.585,ADM
10516,2005-06-30,2005-09-30,2005-12-31,0.585,ADM
10516,2005-06-30,2005-09-30,2006-01-31,0.585,ADM
10516,2005-06-30,2005-12-31,2006-02-28,0.592,ADM
10516,2005-06-30,2005-12-31,2006-03-31,0.592,ADM
10516,2005-06-30,2005-12-31,2006-04-30,0.592,ADM
10516,2005-06-30,2006-03-31,2006-05-31,0.448,ADM
10516,2005-06-30,2006-03-31,2006-06-30,0.448,ADM
10516,2005-06-30,2006-03-31,2006-07-31,0.448,ADM
10516,2006-06-30,2006-06-30,2006-08-31,0.390,ADM
10516,2006-06-30,2006-06-30,2006-09-30,0.390,ADM
10516,2006-06-30,2006-06-30,2006-10-31,0.390,ADM
10516,2006-06-30,2006-09-30,2006-11-30,0.443,ADM
10516,2006-06-30,2006-09-30,2006-12-31,0.443,ADM
10516,2006-06-30,2006-09-30,2007-01-31,0.443,ADM
10516,2006-06-30,2006-12-31,2007-02-28,0.552,ADM
10516,2006-06-30,2006-12-31,2007-03-31,0.552,ADM
10516,2006-06-30,2006-12-31,2007-04-30,0.552,ADM
10516,2006-06-30,2007-03-31,2007-05-31,0.481,ADM
10516,2006-06-30,2007-03-31,2007-06-30,0.481,ADM
10516,2006-06-30,2007-03-31,2007-07-31,0.481,ADM
10516,2007-06-30,2007-06-30,2007-08-31,0.554,ADM
10516,2007-06-30,2007-06-30,2007-09-30,0.554,ADM
10516,2007-06-30,2007-06-30,2007-10-31,0.554,ADM
10516,2007-06-30,2007-09-30,2007-11-30,0.582,ADM
10516,2007-06-30,2007-09-30,2007-12-31,0.582,ADM
10516,2007-06-30,2007-09-30,2008-01-31,0.582,ADM
10516,2007-06-30,2007-12-31,2008-02-29,0.432,ADM
10516,2007-06-30,2007-12-31,2008-03-31,0.432,ADM
10516,2007-06-30,2007-12-31,2008-04-30,0.432,ADM
10516,2007-06-30,2008-03-31,2008-05-31,0.519,ADM
10516,2007-06-30,2008-03-31,2008-06-30,0.519,ADM
10516,2007-06-30,2008-03-31,2008-07-31,0.519,ADM
10516,2008-06-30,2008-06-30,2008-08-31,0.642,ADM
10516,2008-06-30,2008-06-30,2008-09-30,0.642,ADM
10516,2008-06-30,2008-06-30,2008-10-31,0.642,ADM
10516,2008-06-30,2008-09-30,2008-11-30,1.002,ADM
10516,2008-06-30,2008-09-30,2008-12-31,1.002,ADM
10516,2008-06-30,2008-09-30,2009-01-31,1.002,ADM
10516,2008-06-30,2008-12-31,2009-02-28,0.773,ADM
10516,2008-06-30,2008-12-31,2009-03-31,0.773,ADM
10516,2008-06-30,2008-12-31,2009-04-30,0.773,ADM
10516,2008-06-30,2009-03-31,2009-05-31,0.789,ADM
10516,2008-06-30,2009-03-31,2009-06-30,0.789,ADM
10516,2008-06-30,2009-03-31,2009-07-31,0.789,ADM
10516,2009-06-30,2009-06-30,2009-08-31,0.799,ADM
10516,2009-06-30,2009-06-30,2009-09-30,0.799,ADM
10516,2009-06-30,2009-06-30,2009-10-31,0.799,ADM
10516,2009-06-30,2009-09-30,2009-11-30,0.774,ADM
10516,2009-06-30,2009-09-30,2009-12-31,0.774,ADM
10516,2009-06-30,2009-09-30,2010-01-31,0.774,ADM
10516,2009-06-30,2009-12-31,2010-02-28,0.761,ADM
10516,2009-06-30,2009-12-31,2010-03-31,0.761,ADM
10516,2009-06-30,2009-12-31,2010-04-30,0.761,ADM
10516,2009-06-30,2010-03-31,2010-05-31,0.816,ADM
10516,2009-06-30,2010-03-31,2010-06-30,0.816,ADM
10516,2009-06-30,2010-03-31,2010-07-31,0.816,ADM
10516,2010-06-30,2010-06-30,2010-08-31,0.912,ADM
10516,2010-06-30,2010-06-30,2010-09-30,0.912,ADM
10516,2010-06-30,2010-06-30,2010-10-31,0.912,ADM
10516,2010-06-30,2010-09-30,2010-11-30,0.773,ADM
10516,2010-06-30,2010-09-30,2010-12-31,0.773,ADM
10516,2010-06-30,2010-09-30,2011-01-31,0.773,ADM
10516,2010-06-30,2010-12-31,2011-02-28,0.858,ADM
10516,2010-06-30,2010-12-31,2011-03-31,0.858,ADM
10516,2010-06-30,2010-12-31,2011-04-30,0.858,ADM
10516,2010-06-30,2011-03-31,2011-05-31,0.747,ADM
10516,2010-06-30,2011-03-31,2011-06-30,0.747,ADM
10516,2010-06-30,2011-03-31,2011-07-31,0.747,ADM
10516,2011-06-30,2011-06-30,2011-08-31,0.965,ADM
10516,2011-06-30,2011-06-30,2011-09-30,0.965,ADM
10516,2011-06-30,2011-06-30,2011-10-31,0.965,ADM
10516,2011-06-30,2011-09-30,2011-11-30,1.160,ADM
10516,2011-06-30,2011-09-30,2011-12-31,1.160,ADM
10516,2011-06-30,2011-09-30,2012-01-31,1.160,ADM
10516,2011-06-30,2011-12-31,2012-02-29,0.997,ADM
10516,2011-06-30,2011-12-31,2012-03-31,0.997,ADM
10516,2011-06-30,2011-12-31,2012-04-30,0.997,ADM
10516,2011-06-30,2012-03-31,2012-05-31,0.920,ADM
10516,2011-06-30,2012-03-31,2012-06-30,0.920,ADM
10516,2011-06-30,2012-03-31,2012-07-31,0.920,ADM
10516,2012-06-30,2012-06-30,2012-08-31,0.964,ADM
10516,2012-06-30,2012-06-30,2012-09-30,0.964,ADM
10516,2012-06-30,2012-06-30,2012-10-31,0.964,ADM
10516,2012-06-30,2012-09-30,2012-11-30,0.964,ADM
10516,2012-06-30,2012-09-30,2012-12-31,0.964,ADM
10516,2012-06-30,2012-09-30,2013-01-31,0.964,ADM
10516,2012-06-30,2012-12-31,2013-02-28,0.964,ADM
10516,2012-06-30,2012-12-31,2013-03-31,0.964,ADM
10516,2012-06-30,2012-12-31,2013-04-30,0.964,ADM
10516,2012-06-30,2013-03-31,2013-05-31,0.909,ADM
10516,2012-06-30,2013-03-31,2013-06-30,0.909,ADM
10516,2012-06-30,2013-03-31,2013-07-31,0.909,ADM
10516,,2013-06-30,2013-08-31,0.906,ADM
10516,,2013-06-30,2013-09-30,0.906,ADM
10516,,2013-06-30,2013-10-31,0.906,ADM
10516,,2013-09-30,2013-11-30,0.859,ADM
10516,,2013-09-30,2013-12-31,0.859,ADM
10516,,2013-09-30,2014-01-31,0.859,ADM
10516,2013-12-31,2013-12-31,2014-02-28,0.755,ADM
10516,2013-12-31,2013-12-31,2014-03-31,0.755,ADM
10516,2013-12-31,2013-12-31,2014-04-30,0.755,ADM
10516,2013-12-31,2014-03-31,2014-05-31,0.757,ADM
10516,2013-12-31,2014-03-31,2014-06-30,0.757,ADM
10516,2013-12-31,2014-03-31,2014-07-31,0.757,ADM
10516,2013-12-31,2014-06-30,2014-08-31,0.758,ADM
10516,2013-12-31,2014-06-30,2014-09-30,0.758,ADM
10516,2013-12-31,2014-06-30,2014-10-31,0.758,ADM
10516,2013-12-31,2014-09-30,2014-11-30,0.659,ADM
10516,2013-12-31,2014-09-30,2014-12-31,0.659,ADM
10516,2013-12-31,2014-09-30,2015-01-31,0.659,ADM
10516,2014-12-31,2014-12-31,2015-02-28,0.641,ADM
10516,2014-12-31,2014-12-31,2015-03-31,0.641,ADM
10516,2014-12-31,2014-12-31,2015-04-30,0.641,ADM
10516,2014-12-31,2015-03-31,2015-05-31,0.687,ADM
10516,2014-12-31,2015-03-31,2015-06-30,0.687,ADM
10516,2014-12-31,2015-03-31,2015-07-31,0.687,ADM
10516,2014-12-31,2015-06-30,2015-08-31,0.681,ADM
10516,2014-12-31,2015-06-30,2015-09-30,0.681,ADM
10516,2014-12-31,2015-06-30,2015-10-31,0.681,ADM
10516,2014-12-31,2015-09-30,2015-11-30,0.784,ADM
10516,2014-12-31,2015-09-30,2015-12-31,0.784,ADM
10516,2014-12-31,2015-09-30,2016-01-31,0.784,ADM
10516,2015-12-31,2015-12-31,2016-02-29,0.892,ADM
10516,2015-12-31,2015-12-31,2016-03-31,0.892,ADM
10516,2015-12-31,2015-12-31,2016-04-30,0.892,ADM
10516,2015-12-31,2016-03-31,2016-05-31,0.916,ADM
10516,2015-12-31,2016-03-31,2016-06-30,0.916,ADM
10516,2015-12-31,2016-03-31,2016-07-31,0.916,ADM
10516,2015-12-31,2016-06-30,2016-08-31,0.773,ADM
10516,2015-12-31,2016-06-30,2016-09-30,0.773,ADM
10516,2015-12-31,2016-06-30,2016-10-31,0.773,ADM
10516,2015-12-31,2016-09-30,2016-11-30,0.787,ADM
10516,2015-12-31,2016-09-30,2016-12-31,0.787,ADM
10516,2015-12-31,2016-09-30,2017-01-31,0.787,ADM
10516,2016-12-31,2016-12-31,2017-02-28,0.720,ADM
10516,2016-12-31,2016-12-31,2017-03-31,0.720,ADM
10516,2016-12-31,2016-12-31,2017-04-30,0.720,ADM
10516,2016-12-31,2017-03-31,2017-05-31,0.718,ADM
10516,2016-12-31,2017-03-31,2017-06-30,0.718,ADM
10516,2016-12-31,2017-03-31,2017-07-31,0.718,ADM
10516,2016-12-31,2017-06-30,2017-08-31,0.816,ADM
10516,2016-12-31,2017-06-30,2017-09-30,0.816,ADM
10516,2016-12-31,2017-06-30,2017-10-31,0.816,ADM
10516,2016-12-31,2017-09-30,2017-11-30,0.813,ADM
10516,2016-12-31,2017-09-30,2017-12-31,0.813,ADM
10516,2016-12-31,2017-09-30,2018-01-31,0.813,ADM
10516,2017-12-31,2017-12-31,2018-02-28,0.867,ADM
10516,2017-12-31,2017-12-31,2018-03-31,0.867,ADM
10516,2017-12-31,2017-12-31,2018-04-30,0.867,ADM
10516,2017-12-31,2018-03-31,2018-05-31,0.815,ADM
10516,2017-12-31,2018-03-31,2018-06-30,0.815,ADM
10516,2017-12-31,2018-03-31,2018-07-31,0.815,ADM
10516,2017-12-31,2018-06-30,2018-08-31,0.769,ADM
10516,2017-12-31,2018-06-30,2018-09-30,0.769,ADM
10516,2017-12-31,2018-06-30,2018-10-31,0.769,ADM
10516,2017-12-31,2018-09-30,2018-11-30,0.709,ADM
10516,2017-12-31,2018-09-30,2018-12-31,0.709,ADM
10516,2017-12-31,2018-09-30,2019-01-31,0.709,ADM
10516,2018-12-31,2018-12-31,2019-02-28,0.875,ADM
10516,2018-12-31,2018-12-31,2019-03-31,0.875,ADM
10516,2018-12-31,2018-12-31,2019-04-30,0.875,ADM
10516,2018-12-31,2019-03-31,2019-05-31,0.834,ADM
10516,2018-12-31,2019-03-31,2019-06-30,0.834,ADM
10516,2018-12-31,2019-03-31,2019-07-31,0.834,ADM
10516,2018-12-31,2019-06-30,2019-08-31,0.890,ADM
10516,2018-12-31,2019-06-30,2019-09-30,0.890,ADM
10516,2018-12-31,2019-06-30,2019-10-31,0.890,ADM
10516,2018-12-31,2019-09-30,2019-11-30,0.882,ADM
10516,2018-12-31,2019-09-30,2019-12-31,0.882,ADM
10516,2018-12-31,2019-09-30,2020-01-31,0.882,ADM
10516,2019-12-31,2019-12-31,2020-02-29,0.790,ADM
10516,2019-12-31,2019-12-31,2020-03-31,0.790,ADM
10516,2019-12-31,2019-12-31,2020-04-30,0.790,ADM
10516,2019-12-31,2020-03-31,2020-05-31,1.040,ADM
10516,2019-12-31,2020-03-31,2020-06-30,1.040,ADM
10516,2019-12-31,2020-03-31,2020-07-31,1.040,ADM
10516,2019-12-31,2020-06-30,2020-08-31,0.930,ADM
10516,2019-12-31,2020-06-30,2020-09-30,0.930,ADM
10516,2019-12-31,2020-06-30,2020-10-31,0.930,ADM
10516,2019-12-31,2020-09-30,2020-11-30,0.800,ADM
10516,2019-12-31,2020-09-30,2020-12-31,0.800,ADM
10516,2019-12-31,2020-09-30,2021-01-31,0.800,ADM
10516,2020-12-31,2020-12-31,2021-02-28,0.760,ADM
10516,2020-12-31,2020-12-31,2021-03-31,0.760,ADM
10516,2020-12-31,2020-12-31,2021-04-30,0.760,ADM
10516,2020-12-31,2021-03-31,2021-05-31,0.698,ADM
10516,2020-12-31,2021-03-31,2021-06-30,0.698,ADM
10516,2020-12-31,2021-03-31,2021-07-31,0.698,ADM
10516,2020-12-31,2021-06-30,2021-08-31,0.678,ADM
10516,2020-12-31,2021-06-30,2021-09-30,0.678,ADM
10516,2020-12-31,2021-06-30,2021-10-31,0.678,ADM
10516,2020-12-31,2021-09-30,2021-11-30,0.695,ADM
10516,2020-12-31,2021-09-30,2021-12-31,0.695,ADM
10516,2020-12-31,2021-09-30,2022-01-31,0.695,ADM
10516,2021-12-31,2021-12-31,2022-02-28,0.631,ADM
10516,2021-12-31,2021-12-31,2022-03-31,0.631,ADM
10516,2021-12-31,2021-12-31,2022-04-30,0.631,ADM
10516,2021-12-31,2022-03-31,2022-05-31,0.498,ADM
10516,2021-12-31,2022-03-31,2022-06-30,0.498,ADM
10516,2021-12-31,2022-03-31,2022-07-31,0.498,ADM
10516,2021-12-31,2022-06-30,2022-08-31,0.597,ADM
10516,2021-12-31,2022-06-30,2022-09-30,0.597,ADM
10516,2021-12-31,2022-06-30,2022-10-31,0.597,ADM
10516,2021-12-31,2022-09-30,2022-11-30,0.580,ADM
10516,2021-12-31,2022-09-30,2022-12-31,0.580,ADM
10657,1999-09-30,1999-09-30,2000-01-31,,AD
10657,1999-09-30,1999-12-31,2000-02-29,,AD
10657,1999-09-30,1999-12-31,2000-03-31,,AD
10657,1999-09-30,1999-12-31,2000-04-30,,AD
10657,1999-09-30,2000-03-31,2000-05-31,,AD
10657,1999-09-30,2000-03-31,2000-06-30,,AD
10657,1999-09-30,2000-03-31,2000-07-31,,AD
10657,1999-09-30,2000-06-30,2000-08-31,,AD
10657,1999-09-30,2000-06-30,2000-09-30,,AD
10657,1999-09-30,2000-06-30,2000-10-31,,AD
10657,2000-09-30,2000-09-30,2000-11-30,,AD
10657,2000-09-30,2000-09-30,2000-12-31,,AD
10657,2000-09-30,2000-09-30,2001-01-31,,AD
10657,2000-09-30,2000-12-31,2001-02-28,,AD
10657,2000-09-30,2000-12-31,2001-03-31,,AD
10657,2000-09-30,2000-12-31,2001-04-30,,AD
10657,2000-09-30,2001-03-31,2001-05-31,,AD
10657,2000-09-30,2001-03-31,2001-06-30,,AD
10657,2000-09-30,2001-03-31,2001-07-31,,AD
10657,2000-09-30,2001-06-30,2001-08-31,,AD
10657,2000-09-30,2001-06-30,2001-09-30,,AD
10657,2000-09-30,2001-06-30,2001-10-31,,AD
10657,2001-09-30,2001-09-30,2001-11-30,0.019,AD
10657,2001-09-30,2001-09-30,2001-12-31,0.019,AD
10657,2001-09-30,2001-09-30,2002-01-31,0.019,AD
10657,2001-09-30,2001-12-31,2002-02-28,0.023,AD
10657,2001-09-30,2001-12-31,2002-03-31,0.023,AD
10657,2001-09-30,2001-12-31,2002-04-30,0.023,AD
10657,2001-09-30,2002-03-31,2002-05-31,0.036,AD
10657,2001-09-30,2002-03-31,2002-06-30,0.036,AD
10657,2001-09-30,2002-03-31,2002-07-31,0.036,AD
10657,2001-09-30,2002-06-30,2002-08-31,0.052,AD
10657,2001-09-30,2002-06-30,2002-09-30,0.052,AD
10657,2001-09-30,2002-06-30,2002-10-31,0.052,AD
10657,2002-09-30,2002-09-30,2002-11-30,0.078,AD
10657,2002-09-30,2002-09-30,2002-12-31,0.078,AD
10657,2002-09-30,2002-09-30,2003-01-31,0.078,AD
10657,2002-09-30,2002-12-31,2003-02-28,0.097,AD
10657,2002-09-30,2002-12-31,2003-03-31,0.097,AD
10657,2002-09-30,2002-12-31,2003-04-30,0.097,AD
10657,2002-09-30,2003-03-31,2003-05-31,0.115,AD
10657,2002-09-30,2003-03-31,2003-06-30,0.115,AD
10657,2002-09-30,2003-03-31,2003-07-31,0.115,AD
10657,2002-09-30,2003-06-30,2003-08-31,0.103,AD
10657,2002-09-30,2003-06-30,2003-09-30,0.103,AD
10657,2002-09-30,2003-06-30,2003-10-31,0.103,AD
10657,2003-09-30,2003-09-30,2003-11-30,0.132,AD
10657,2003-09-30,2003-09-30,2003-12-31,0.132,AD
10657,2003-09-30,2003-09-30,2004-01-31,0.132,AD
10657,2003-09-30,2003-12-31,2004-02-29,0.126,AD
10657,2003-09-30,2003-12-31,2004-03-31,0.126,AD
10657,2003-09-30,2003-12-31,2004-04-30,0.126,AD
10657,2003-09-30,2004-03-31,2004-05-31,0.134,AD
10657,2003-09-30,2004-03-31,2004-06-30,0.134,AD
10657,2003-09-30,2004-03-31,2004-07-31,0.134,AD
10657,2003-09-30,2004-06-30,2004-08-31,0.144,AD
10657,2003-09-30,2004-06-30,2004-09-30,0.144,AD
10657,2003-09-30,2004-06-30,2004-10-31,0.144,AD
10657,2004-09-30,2004-09-30,2004-11-30,0.175,AD
10657,2004-09-30,2004-09-30,2004-12-31,0.175,AD
10657,2004-09-30,2004-09-30,2005-01-31,0.175,AD
10657,2004-09-30,2004-12-31,2005-02-28,0.156,AD
10657,2004-09-30,2004-12-31,2005-03-31,0.156,AD
10657,2004-09-30,2004-12-31,2005-04-30,0.156,AD
10657,2004-09-30,2005-03-31,2005-05-31,0.162,AD
10657,2004-09-30,2005-03-31,2005-06-30,0.162,AD
10657,2004-09-30,2005-03-31,2005-07-31,0.162,AD
10657,2004-09-30,2005-06-30,2005-08-31,0.204,AD
10657,2004-09-30,2005-06-30,2005-09-30,0.204,AD
10657,2004-09-30,2005-06-30,2005-10-31,0.204,AD
10657,2005-09-30,2005-09-30,2005-11-30,0.218,AD
10657,2005-09-30,2005-09-30,2005-12-31,0.218,AD
10657,2005-09-30,2005-09-30,2006-01-31,0.218,AD
10657,2005-09-30,2005-12-31,2006-02-28,0.253,AD
10657,2005-09-30,2005-12-31,2006-03-31,0.253,AD
10657,2005-09-30,2005-12-31,2006-04-30,0.253,AD
10657,2005-09-30,2006-03-31,2006-05-31,0.227,AD
10657,2005-09-30,2006-03-31,2006-06-30,0.227,AD
10657,2005-09-30,2006-03-31,2006-07-31,0.227,AD
10657,2005-09-30,2006-06-30,2006-08-31,0.300,AD
10657,2005-09-30,2006-06-30,2006-09-30,0.300,AD
10657,2005-09-30,2006-06-30,2006-10-31,0.300,AD
10657,2006-09-30,2006-09-30,2006-11-30,0.255,AD
10657,2006-09-30,2006-09-30,2006-12-31,0.255,AD
10657,2006-09-30,2006-09-30,2007-01-31,0.255,AD
